gene_id,transcript_id,
KLLA0_B10956g,CAH02409,
KLLA0_B09405g,CAH02340,
KLLA0_B11902g,CAH02452,
KLLA0_B08866g,CAH02316,
KLLA0_B10846g,CAH02404,
KLLA0_B04290g,CAH02116,
KLLA0_B01628g,CAH01996,
KLLA0_B13134g,CAH02509,
KLLA0_B07755g,CAH02268,
KLLA0_B09922g,CAH02363,
KLLA0_B12034g,CAH02458,
KLLA0_B10010g,CAH02367,
KLLA0_B02244g,CAH02024,
KLLA0_B14498g,CAH02569,
KLLA0_B06501g,CAH02217,
KLLA0_B00286g,CAH01935,
KLLA0_B00803g,CAH01959,
KLLA0_B12496g,CAH02480,
KLLA0_B02981g,CAH02058,
KLLA0_B01331g,CAH01983,
KLLA0_B01650g,CAH01997,
KLLA0_B00957g,CAH01966,
KLLA0_B10351g,CAH02383,
KLLA0_B08151g,CAH02286,
KLLA0_B14597g,CAH02574,
KLLA0_B02783g,CAH02049,
KLLA0_B06303g,CAH02209,
KLLA0_B03267g,CAH02072,
KLLA0_B11473g,CAH02433,
KLLA0_B05247g,CAH02161,
KLLA0_B05841g,CAH02189,
KLLA0_B14927g,CAH02590,
KLLA0_B08657g,CAH02306,
KLLA0_B09746g,CAH02355,
KLLA0_B03003g,CAH02059,
KLLA0_B03806g,CAH02096,
KLLA0_B11275g,CAH02424,
KLLA0_B11748g,CAH02445,
KLLA0_B01243g,CAH01979,
KLLA0_B06479g,CAH02216,
KLLA0_B05786g,CAH02186,
KLLA0_B05621g,CAH02179,
KLLA0_B07062g,CAH02237,
KLLA0_B14883g,CAH02587,
KLLA0_B10802g,CAH02402,
KLLA0_B08107g,CAH02284,
KLLA0_B09427g,CAH02341,
KLLA0_B06061g,CAH02199,
KLLA0_B05137g,CAH02156,
KLLA0_B11792g,CAH02447,
KLLA0_B08525g,CAH02301,
KLLA0_B09636g,CAH02350,
KLLA0_B06039g,CAH02198,
KLLA0_B04565g,CAH02129,
KLLA0_B02442g,CAH02033,
KLLA0_B07601g,CAH02261,
KLLA0_B10307g,CAH02381,
KLLA0_B11055g,CAH02414,
KLLA0_B01694g,CAH01999,
KLLA0_B09900g,CAH02362,
KLLA0_B03047g,CAH02061,
KLLA0_B06369g,CAH02211,
KLLA0_B02695g,CAH02045,
KLLA0_B04312g,CAH02117,
KLLA0_B01177g,CAH01976,
KLLA0_B14685g,CAH02578,
KLLA0_B05489g,CAH02173,
KLLA0_B01584g,CAH01994,
KLLA0_B02112g,CAH02018,
KLLA0_B02134g,CAH02019,
KLLA0_B01518g,CAH01991,
KLLA0_B03850g,CAH02098,
KLLA0_B11341g,CAH02427,
KLLA0_B00143g,CAH01928,
KLLA0_B10736g,CAH02400,
KLLA0_B00352g,CAH01938,
KLLA0_B01023g,CAH01969,
KLLA0_B13761g,CAH02536,
KLLA0_B02739g,CAH02047,
KLLA0_B10219g,CAH02377,
KLLA0_B14729g,CAH02580,
KLLA0_B00627g,CAH01951,
KLLA0_B06138g,CAH02203,
KLLA0_B10824g,CAH02403,
KLLA0_B05181g,CAH02158,
KLLA0_B08800g,CAH02313,
KLLA0_B13431g,CAH02522,
KLLA0_B02673g,CAH02044,
KLLA0_B06545g,CAH02219,
KLLA0_B04158g,CAH02111,
KLLA0_B07931g,CAH02276,
KLLA0_B06237g,CAH02207,
KLLA0_B03355g,CAH02076,
KLLA0_B08888g,CAH02317,
KLLA0_B03498g,CAH02083,
KLLA0_B13112g,CAH02508,
KLLA0_B03025g,CAH02060,
KLLA0_B11253g,CAH02423,
KLLA0_B07865g,CAH02273,
KLLA0_B12980g,CAH02502,
KLLA0_B06974g,CAH02234,
KLLA0_B10428g,CAH02387,
KLLA0_B06776g,CAH02227,
KLLA0_B04884g,CAH02144,
KLLA0_B08063g,CAH02282,
KLLA0_B04136g,CAH02110,
KLLA0_B03762g,CAH02094,
KLLA0_B03674g,CAH02091,
KLLA0_B05115g,CAH02155,
KLLA0_B01980g,CAH02012,
KLLA0_B07095g,CAH02239,
KLLA0_B04521g,CAH02127,
KLLA0_B09064g,CAH02325,
KLLA0_B09482g,CAH02344,
KLLA0_B00781g,CAH01958,
KLLA0_B10769g,CAR65226,
KLLA0_B11319g,CAH02426,
KLLA0_B02959g,CAH02057,
KLLA0_B01001g,CAH01968,
KLLA0_B05742g,CAH02185,
KLLA0_B13167g,CAH02511,
KLLA0_B00385g,CAH01940,
KLLA0_B05225g,CAH02160,
KLLA0_B09944g,CAH02364,
KLLA0_B13629g,CAH02531,
KLLA0_B07183g,CAH02243,
KLLA0_B13739g,CAH02535,
KLLA0_B11704g,CAH02444,
KLLA0_B03234g,CAH02070,
KLLA0_B00715g,CAH01955,
KLLA0_B03542g,CAH02085,
KLLA0_B05082g,CAH02153,
KLLA0_B10032g,CAH02368,
KLLA0_B06523g,CAH02218,
KLLA0_B13585g,CAH02529,
KLLA0_B09966g,CAH02365,
KLLA0_B10582g,CAH02393,
KLLA0_B02376g,CAH02030,
KLLA0_B07205g,CAH02244,
KLLA0_B13211g,CAH02513,
KLLA0_B14476g,CAH02568,
KLLA0_B02519g,CAH02037,
KLLA0_B04499g,CAH02126,
KLLA0_B11990g,CAH02456,
KLLA0_B08195g,CAH02288,
KLLA0_B11033g,CAH02413,
KLLA0_B03454g,CAH02081,
KLLA0_B11121g,CAH02417,
KLLA0_B13255g,CAH02515,
KLLA0_B04664g,CAH02134,
KLLA0_B03377g,CAH02077,
KLLA0_B13475g,CAH02524,
KLLA0_B11451g,CAH02432,
KLLA0_B12870g,CAH02497,
KLLA0_B06457g,CAH02215,
KLLA0_B12056g,CAH02459,
KLLA0_B07975g,CAH02278,
KLLA0_B04246g,CAH02115,
KLLA0_B11297g,CAH02425,
KLLA0_B09658g,CAH02351,
KLLA0_B07227g,CAH02245,
KLLA0_B13090g,CAH02507,
KLLA0_B00308g,CAH01936,
KLLA0_B04620g,CAH02132,
KLLA0_B09108g,CAH02327,
KLLA0_B13002g,CAH02503,
KLLA0_B12518g,CAH02481,
KLLA0_B13904g,CAH02543,
KLLA0_B00187g,CAH01930,
KLLA0_B01892g,CAH02008,
KLLA0_B08503g,CAH02300,
KLLA0_B12177g,CAH02465,
KLLA0_B09196g,CAH02331,
KLLA0_B01045g,CAH01970,
KLLA0_B00649g,CAH01952,
KLLA0_B14795g,CAH02583,
KLLA0_B02464g,CAH02034,
KLLA0_B10648g,CAH02396,
KLLA0_B11946g,CAH02454,
KLLA0_B01804g,CAH02004,
KLLA0_B12540g,CAH02482,
KLLA0_B08778g,CAH02312,
KLLA0_B08954g,CAH02320,
KLLA0_B04400g,CAH02121,
KLLA0_B08261g,CAH02291,
KLLA0_B11968g,CAH02455,
KLLA0_B04609g,CAH02131,
KLLA0_B13453g,CAH02523,
KLLA0_B07953g,CAH02277,
KLLA0_B14322g,CAH02561,
KLLA0_B10406g,CAH02386,
KLLA0_B09504g,CAH02345,
KLLA0_B13343g,CAH02518,
KLLA0_B12738g,CAH02491,
KLLA0_B05467g,CAH02172,
KLLA0_B03718g,CAH02092,
KLLA0_B02002g,CAH02013,
KLLA0_B09152g,CAH02329,
KLLA0_B11880g,CAH02451,
KLLA0_B11143g,CAH02418,
KLLA0_B12892g,CAH02498,
KLLA0_B05885g,CAH02191,
KLLA0_B08239g,CAH02290,
KLLA0_B10395g,CAH02385,
KLLA0_B01287g,CAH01981,
KLLA0_B03135g,CAH02065,
KLLA0_B14773g,CAH02582,
KLLA0_B01562g,CAH01993,
KLLA0_B07469g,CAH02254,
KLLA0_B14619g,CAH02575,
KLLA0_B12397g,CAH02475,
KLLA0_B09680g,CAH02352,
KLLA0_B01111g,CAH01973,
KLLA0_B09724g,CAH02354,
KLLA0_B12078g,CAH02460,
KLLA0_B12782g,CAH02493,
KLLA0_B01606g,CAH01995,
KLLA0_B03927g,CAR65224,
KLLA0_B10450g,CAH02388,
KLLA0_B01375g,CAH01985,
KLLA0_B12804g,CAH02494,
KLLA0_B12694g,CAH02489,
KLLA0_B13882g,CAH02542,
KLLA0_B14168g,CAH02555,
KLLA0_B00913g,CAH01964,
KLLA0_B11099g,CAH02416,
KLLA0_B13695g,CAH02534,
KLLA0_B03586g,CAH02087,
KLLA0_B07733g,CAH02267,
KLLA0_B12375g,CAH02474,
KLLA0_B04862g,CAH02143,
KLLA0_B00561g,CAH01948,
KLLA0_B09306g,CAH02336,
KLLA0_B03113g,CAH02064,
KLLA0_B04840g,CAH02142,
KLLA0_B14366g,CAH02563,
KLLA0_B12199g,CAH02466,
KLLA0_B08173g,CAH02287,
KLLA0_B00759g,CAH01957,
KLLA0_B01936g,CAH02010,
KLLA0_B12914g,CAH02499,
KLLA0_B03938g,CAH02102,
KLLA0_B06556g,CAH02220,
KLLA0_B12958g,CAH02501,
KLLA0_B07249g,CAH02246,
KLLA0_B08569g,CAH02303,
KLLA0_B09878g,CAH02361,
KLLA0_B12760g,CAH02492,
KLLA0_B12100g,CAH02461,
KLLA0_B13992g,CAH02547,
KLLA0_B02222g,CAH02023,
KLLA0_B02420g,CAH02032,
KLLA0_B08547g,CAH02302,
KLLA0_B12287g,CAH02470,
KLLA0_B05918g,CAH02193,
KLLA0_B09702g,CAH02353,
KLLA0_B10538g,CAH02391,
KLLA0_B01672g,CAH01998,
KLLA0_B04950g,CAH02147,
KLLA0_B09284g,CAH02335,
KLLA0_B02893g,CAH02054,
KLLA0_B12716g,CAH02490,
KLLA0_B08327g,CAH02294,
KLLA0_B04356g,CAH02119,
KLLA0_B01353g,CAH01984,
KLLA0_B12419g,CAH02476,
KLLA0_B01474g,CAH01989,
KLLA0_B01133g,CAH01974,
KLLA0_B13948g,CAH02545,
KLLA0_B08415g,CAH02296,
KLLA0_B13970g,CAH02546,
KLLA0_B12936g,CAH02500,
KLLA0_B01826g,CAH02005,
KLLA0_B12584g,CAH02484,
KLLA0_B13387g,CAH02520,
KLLA0_B13321g,CAH02517,
KLLA0_B08283g,CAH02292,
KLLA0_B05555g,CAH02176,
KLLA0_B04642g,CAH02133,
KLLA0_B07161g,CAH02242,
KLLA0_B14146g,CAH02554,
KLLA0_B01760g,CAH02002,
KLLA0_B03652g,CAH02090,
KLLA0_B14300g,CAH02560,
KLLA0_B05599g,CAH02178,
KLLA0_B09372g,CAH02338,
KLLA0_B06391g,CAH02212,
KLLA0_B03091g,CAH02063,
KLLA0_B10868g,CAH02405,
KLLA0_B13277g,CAH02516,
KLLA0_B01452g,CAH01988,
KLLA0_B03982g,CAH02104,
KLLA0_B07843g,CAH02272,
KLLA0_B12628g,CAH02486,
KLLA0_B11495g,CAH02434,
KLLA0_B08998g,CAH02322,
KLLA0_B04004g,CAH02105,
KLLA0_B00264g,CAH01934,
KLLA0_B05379g,CAH02168,
KLLA0_B07370g,CAH02250,
KLLA0_B08085g,CAH02283,
KLLA0_B08459g,CAH02298,
KLLA0_B08481g,CAH02299,
KLLA0_B09020g,CAH02323,
KLLA0_B10241g,CAH02378,
KLLA0_B03212g,CAH02069,
KLLA0_B03784g,CAH02095,
KLLA0_B03476g,CAH02082,
KLLA0_B14707g,CAH02579,
KLLA0_B14751g,CAH02581,
KLLA0_B13838g,CAH02540,
KLLA0_B09834g,CAH02359,
KLLA0_B01782g,CAH02003,
KLLA0_B11165g,CAH02419,
KLLA0_B03608g,CAH02088,
KLLA0_B05269g,CAH02162,
KLLA0_B04587g,CAH02130,
KLLA0_B12353g,CAH02473,
KLLA0_B10329g,CAH02382,
KLLA0_B07821g,CAH02271,
KLLA0_B10780g,CAH02401,
KLLA0_B08756g,CAH02311,
KLLA0_B05709g,CAH02183,
KLLA0_B13541g,CAH02527,
KLLA0_B00539g,CAH01947,
KLLA0_B06864g,CAH02231,
KLLA0_B01067g,CAH01971,
KLLA0_B03872g,CAH02099,
KLLA0_B14575g,CAH02573,
KLLA0_B02156g,CAH02020,
KLLA0_B01958g,CAH02011,
KLLA0_B04202g,CAH02113,
KLLA0_B02046g,CAH02015,
KLLA0_B07535g,CAH02257,
KLLA0_B14080g,CAH02551,
KLLA0_B14190g,CAH02556,
KLLA0_B02288g,CAH02026,
KLLA0_B02585g,CAH02040,
KLLA0_B00495g,CAH01945,
KLLA0_B11770g,CAH02446,
KLLA0_B09042g,CAH02324,
KLLA0_B13651g,CAH02532,
KLLA0_B02266g,CAH02025,
KLLA0_B07139g,CAH02241,
KLLA0_B08635g,CAH02305,
KLLA0_B12606g,CAH02485,
KLLA0_B10714g,CAH02399,
KLLA0_B12562g,CAH02483,
KLLA0_B05159g,CAH02157,
KLLA0_C06138g,CAH01322,
KLLA0_C05764g,CAH01307,
KLLA0_C11319g,CAH01556,
KLLA0_C08503g,CAH01430,
KLLA0_C06028g,CAH01317,
KLLA0_C08107g,CAH01411,
KLLA0_C15763g,CAH01755,
KLLA0_C03091g,CAH01186,
KLLA0_C13772g,CAH01666,
KLLA0_C11671g,CAH01572,
KLLA0_C06270g,CAH01328,
KLLA0_C11891g,CAH01582,
KLLA0_C07601g,CAH01389,
KLLA0_C14916g,CAR64364,
KLLA0_C07513g,CAH01385,
KLLA0_C17512g,CAH01833,
KLLA0_C05060g,CAH01277,
KLLA0_C15323g,CAH01738,
KLLA0_C19338g,CAH01914,
KLLA0_C14476g,CAH01699,
KLLA0_C09779g,CAH01485,
KLLA0_C15807g,CAH01757,
KLLA0_C19272g,CAH01911,
KLLA0_C11781g,CAH01577,
KLLA0_C00572g,CAH01070,
KLLA0_C01386g,CAH01108,
KLLA0_C04598g,CAH01255,
KLLA0_C12309g,CAH01598,
KLLA0_C18282g,CAH01865,
KLLA0_C05742g,CAH01306,
KLLA0_C13563g,CAH01656,
KLLA0_C09647g,CAH01479,
KLLA0_C03960g,CAH01224,
KLLA0_C07106g,CAH01366,
KLLA0_C04004g,CAH01226,
KLLA0_C18799g,CAH01889,
KLLA0_C03322g,CAH01197,
KLLA0_C04323g,CAH01241,
KLLA0_C11759g,CAH01576,
KLLA0_C16555g,CAH01791,
KLLA0_C00110g,CAH01049,
KLLA0_C17776g,CAH01845,
KLLA0_C00220g,CAH01054,
KLLA0_C11165g,CAH01549,
KLLA0_C15543g,CAH01746,
KLLA0_C03410g,CAH01199,
KLLA0_C06336g,CAH01331,
KLLA0_C05148g,CAH01281,
KLLA0_C15785g,CAH01756,
KLLA0_C03432g,CAH01200,
KLLA0_C16379g,CAH01783,
KLLA0_C14344g,CAH01693,
KLLA0_C18722g,CAH01885,
KLLA0_C09801g,CAH01486,
KLLA0_C05346g,CAH01289,
KLLA0_C07381g,CAH01379,
KLLA0_C07304g,CAH01375,
KLLA0_C19184g,CAH01907,
KLLA0_C04213g,CAH01236,
KLLA0_C11077g,CAH01545,
KLLA0_C16731g,CAH01799,
KLLA0_C04081g,CAH01230,
KLLA0_C16335g,CAH01781,
KLLA0_C04796g,CAH01264,
KLLA0_C16687g,CAH01797,
KLLA0_C16511g,CAH01789,
KLLA0_C11649g,CAH01571,
KLLA0_C05962g,CAH01314,
KLLA0_C01067g,CAH01093,
KLLA0_C06611g,CAH01343,
KLLA0_C02805g,CAH01173,
KLLA0_C12419g,CAH01603,
KLLA0_C15917g,CAH01762,
KLLA0_C05566g,CAH01298,
KLLA0_C06765g,CAH01350,
KLLA0_C03718g,CAH01213,
KLLA0_C16313g,CAH01780,
KLLA0_C18029g,CAH01855,
KLLA0_C00550g,CAH01069,
KLLA0_C14718g,CAH01710,
KLLA0_C18711g,CAR64366,
KLLA0_C07711g,CAH01394,
KLLA0_C18337g,CAH01868,
KLLA0_C11033g,CAH01543,
KLLA0_C06908g,CAH01357,
KLLA0_C09889g,CAH01490,
KLLA0_C11143g,CAH01548,
KLLA0_C02123g,CAH01142,
KLLA0_C06248g,CAH01327,
KLLA0_C06886g,CAH01356,
KLLA0_C10340g,CAH01511,
KLLA0_C16071g,CAH01769,
KLLA0_C05390g,CAH01291,
KLLA0_C14047g,CAH01679,
KLLA0_C18117g,CAH01857,
KLLA0_C02189g,CAH01145,
KLLA0_C12617g,CAH01612,
KLLA0_C06094g,CAH01320,
KLLA0_C06787g,CAH01351,
KLLA0_C02695g,CAH01168,
KLLA0_C16819g,CAH01803,
KLLA0_C09064g,CAH01454,
KLLA0_C04345g,CAH01242,
KLLA0_C08756g,CAH01442,
KLLA0_C06567g,CAH01341,
KLLA0_C14025g,CAH01678,
KLLA0_C14256g,CAH01689,
KLLA0_C18997g,CAH01898,
KLLA0_C04906g,CAH01270,
KLLA0_C14993g,CAH01723,
KLLA0_C09482g,CAH01471,
KLLA0_C10945g,CAH01539,
KLLA0_C09020g,CAH01452,
KLLA0_C11869g,CAH01581,
KLLA0_C07172g,CAH01369,
KLLA0_C17424g,CAH01829,
KLLA0_C08778g,CAH01443,
KLLA0_C08415g,CAH01425,
KLLA0_C16621g,CAH01794,
KLLA0_C00330g,CAH01059,
KLLA0_C17622g,CAH01838,
KLLA0_C15279g,CAH01736,
KLLA0_C19316g,CAH01913,
KLLA0_C19547g,CAH01924,
KLLA0_C14410g,CAH01696,
KLLA0_C18381g,CAH01870,
KLLA0_C10571g,CAH01522,
KLLA0_C06226g,CAH01326,
KLLA0_C14586g,CAH01704,
KLLA0_C02409g,CAH01155,
KLLA0_C14828g,CAH01715,
KLLA0_C15147g,CAH01730,
KLLA0_C10692g,CAH01527,
KLLA0_C03564g,CAH01206,
KLLA0_C03608g,CAH01208,
KLLA0_C00693g,CAH01076,
KLLA0_C17468g,CAH01831,
KLLA0_C16027g,CAH01767,
KLLA0_C03674g,CAH01211,
KLLA0_C12221g,CAH01593,
KLLA0_C10274g,CAH01508,
KLLA0_C14971g,CAH01722,
KLLA0_C13277g,CAH01643,
KLLA0_C05192g,CAH01283,
KLLA0_C06534g,CAH01339,
KLLA0_C01210g,CAH01100,
KLLA0_C02717g,CAH01169,
KLLA0_C03762g,CAH01215,
KLLA0_C08613g,CAH01435,
KLLA0_C03696g,CAH01212,
KLLA0_C15081g,CAH01727,
KLLA0_C12716g,CAH01617,
KLLA0_C11429g,CAH01561,
KLLA0_C16049g,CAH01768,
KLLA0_C07018g,CAH01362,
KLLA0_C16918g,CAH01808,
KLLA0_C04235g,CAH01237,
KLLA0_C15609g,CAH01749,
KLLA0_C18425g,CAH01872,
KLLA0_C01232g,CAH01101,
KLLA0_C07425g,CAH01381,
KLLA0_C08327g,CAH01421,
KLLA0_C00935g,CAH01087,
KLLA0_C04510g,CAH01251,
KLLA0_C13409g,CAH01649,
KLLA0_C09394g,CAH01468,
KLLA0_C16467g,CAH01787,
KLLA0_C06006g,CAH01316,
KLLA0_C03135g,CAH01188,
KLLA0_C01991g,CAH01136,
KLLA0_C04554g,CAH01253,
KLLA0_C07128g,CAH01367,
KLLA0_C16874g,CAH01806,
KLLA0_C09988g,CAH01495,
KLLA0_C02101g,CAH01141,
KLLA0_C17688g,CAH01841,
KLLA0_C17732g,CAH01843,
KLLA0_C10967g,CAH01540,
KLLA0_C05456g,CAH01293,
KLLA0_C01848g,CAH01129,
KLLA0_C12353g,CAH01600,
KLLA0_C03201g,CAH01191,
KLLA0_C02585g,CAH01163,
KLLA0_C06050g,CAH01318,
KLLA0_C04840g,CAH01267,
KLLA0_C14784g,CAH01713,
KLLA0_C14498g,CAH01700,
KLLA0_C08019g,CAH01408,
KLLA0_C10857g,CAH01535,
KLLA0_C13255g,CAH01642,
KLLA0_C19250g,CAH01910,
KLLA0_C18546g,CAH01877,
KLLA0_C11847g,CAH01580,
KLLA0_C11099g,CAH01546,
KLLA0_C11253g,CAH01553,
KLLA0_C04037g,CAH01228,
KLLA0_C14850g,CAH01716,
KLLA0_C16115g,CAH01771,
KLLA0_C10758g,CAH01530,
KLLA0_C12441g,CAH01604,
KLLA0_C17710g,CAH01842,
KLLA0_C01672g,CAH01121,
KLLA0_C14652g,CAH01707,
KLLA0_C04169g,CAH01234,
KLLA0_C01650g,CAH01120,
KLLA0_C10681g,CAH01526,
KLLA0_C02453g,CAH01157,
KLLA0_C02761g,CAH01171,
KLLA0_C05522g,CAH01296,
KLLA0_C08239g,CAH01417,
KLLA0_C18931g,CAH01895,
KLLA0_C06699g,CAH01347,
KLLA0_C14190g,CAH01686,
KLLA0_C01177g,CAH01098,
KLLA0_C04191g,CAH01235,
KLLA0_C10527g,CAH01520,
KLLA0_C19063g,CAH01901,
KLLA0_C18216g,CAH01862,
KLLA0_C10615g,CAH01524,
KLLA0_C08679g,CAH01438,
KLLA0_C01023g,CAH01091,
KLLA0_C08173g,CAH01414,
KLLA0_C02651g,CAH01166,
KLLA0_C12595g,CAH01611,
KLLA0_C04620g,CAH01256,
KLLA0_C17864g,CAH01849,
KLLA0_C04730g,CAH01261,
KLLA0_C05126g,CAH01280,
KLLA0_C09966g,CAH01494,
KLLA0_C14113g,CAH01682,
KLLA0_C13497g,CAH01653,
KLLA0_C12837g,CAH01623,
KLLA0_C16643g,CAH01795,
KLLA0_C11231g,CAH01552,
KLLA0_C09713g,CAH01482,
KLLA0_C15433g,CAH01741,
KLLA0_C12300g,CAH01597,
KLLA0_C15037g,CAH01725,
KLLA0_C04664g,CAH01258,
KLLA0_C04928g,CAH01271,
KLLA0_C15961g,CAH01764,
KLLA0_C13585g,CAH01657,
KLLA0_C11517g,CAH01565,
KLLA0_C00264g,CAH01056,
KLLA0_C07645g,CAH01391,
KLLA0_C01111g,CAH01095,
KLLA0_C10835g,CAH01534,
KLLA0_C18469g,CAH01874,
KLLA0_C05632g,CAH01301,
KLLA0_C09944g,CAH01493,
KLLA0_C05918g,CAH01312,
KLLA0_C15873g,CAH01760,
KLLA0_C09328g,CAH01466,
KLLA0_C18755g,CAH01887,
KLLA0_C08569g,CAH01433,
KLLA0_C00913g,CAH01086,
KLLA0_C15191g,CAH01732,
KLLA0_C03938g,CAH01223,
KLLA0_C03047g,CAH01184,
KLLA0_C11473g,CAH01563,
KLLA0_C08393g,CAH01424,
KLLA0_C12694g,CAH01616,
KLLA0_C07557g,CAH01387,
KLLA0_C08723g,CAH01440,
KLLA0_C08305g,CAH01420,
KLLA0_C03256g,CAH01194,
KLLA0_C07821g,CAH01399,
KLLA0_C15235g,CAH01734,
KLLA0_C09174g,CAH01459,
KLLA0_C01254g,CAH01102,
KLLA0_C07326g,CAH01376,
KLLA0_C05874g,CAH01310,
KLLA0_C08437g,CAH01426,
KLLA0_C18568g,CAH01878,
KLLA0_C16137g,CAH01772,
KLLA0_C00737g,CAH01078,
KLLA0_C11561g,CAH01567,
KLLA0_C17006g,CAH01811,
KLLA0_C17204g,CAH01820,
KLLA0_C06589g,CAH01342,
KLLA0_C10032g,CAH01497,
KLLA0_C01430g,CAH01110,
KLLA0_C11913g,CAH01583,
KLLA0_C15675g,CAH01751,
KLLA0_C13189g,CAH01639,
KLLA0_C07623g,CAH01390,
KLLA0_C00671g,CAH01075,
KLLA0_C10054g,CAH01498,
KLLA0_C03872g,CAH01220,
KLLA0_C01188g,CAH01099,
KLLA0_C19360g,CAH01915,
KLLA0_C07865g,CAH01401,
KLLA0_C14872g,CAH01717,
KLLA0_C19437g,CAH01919,
KLLA0_C18843g,CAH01891,
KLLA0_C06677g,CAH01346,
KLLA0_C05478g,CAH01294,
KLLA0_C00803g,CAH01081,
KLLA0_C13387g,CAH01648,
KLLA0_C06930g,CAH01358,
KLLA0_C03630g,CAH01209,
KLLA0_C09691g,CAH01481,
KLLA0_C17985g,CAH01853,
KLLA0_C04950g,CAH01272,
KLLA0_C14157g,CAH01684,
KLLA0_C05610g,CAH01300,
KLLA0_C02233g,CAH01147,
KLLA0_C02167g,CAH01144,
KLLA0_C10879g,CAH01536,
KLLA0_C13860g,CAH01670,
KLLA0_C05412g,CAH01292,
KLLA0_C10186g,CAH01504,
KLLA0_C15587g,CAH01748,
KLLA0_C15301g,CAH01737,
KLLA0_C10461g,CAH01517,
KLLA0_C11957g,CAH01585,
KLLA0_C02431g,CAH01156,
KLLA0_C07194g,CAH01370,
KLLA0_C01001g,CAH01090,
KLLA0_C05236g,CAH01285,
KLLA0_C12749g,CAH01619,
KLLA0_C03454g,CAH01201,
KLLA0_C08283g,CAH01419,
KLLA0_C03894g,CAH01221,
KLLA0_C02607g,CAH01164,
KLLA0_C09625g,CAH01478,
KLLA0_C11605g,CAH01569,
KLLA0_C07491g,CAH01384,
KLLA0_C11935g,CAH01584,
KLLA0_C02365g,CAH01153,
KLLA0_C19382g,CAH01916,
KLLA0_C15499g,CAH01744,
KLLA0_C13035g,CAH01632,
KLLA0_C01342g,CAH01106,
KLLA0_C02145g,CAH01143,
KLLA0_C10120g,CAH01501,
KLLA0_C12903g,CAH01626,
KLLA0_C13299g,CAH01644,
KLLA0_C14542g,CAH01702,
KLLA0_C08470g,CAH01428,
KLLA0_C04367g,CAH01243,
KLLA0_C07282g,CAH01374,
KLLA0_C17930g,CAH01850,
KLLA0_C18656g,CAH01882,
KLLA0_C15411g,CAH01740,
KLLA0_C12991g,CAH01630,
KLLA0_C03157g,CAH01189,
KLLA0_C00649g,CAH01074,
KLLA0_C05896g,CAH01311,
KLLA0_C09460g,CAH01470,
KLLA0_C06512g,CAH01338,
KLLA0_C15125g,CAH01729,
KLLA0_C12551g,CAH01609,
KLLA0_C07447g,CAH01382,
KLLA0_C16984g,CAH01810,
KLLA0_C14322g,CAH01692,
KLLA0_C00242g,CAH01055,
KLLA0_C10439g,CAH01516,
KLLA0_C12881g,CAH01625,
KLLA0_C01364g,CAH01107,
KLLA0_C11627g,CAH01570,
KLLA0_C03388g,CAH01198,
KLLA0_C14234g,CAH01688,
KLLA0_C08657g,CAH01437,
KLLA0_C10076g,CAH01499,
KLLA0_C16225g,CAH01776,
KLLA0_C03784g,CAH01216,
KLLA0_C13057g,CAH01633,
KLLA0_C18678g,CAH01883,
KLLA0_C02079g,CAH01140,
KLLA0_C13233g,CAH01641,
KLLA0_C18194g,CAH01861,
KLLA0_C17072g,CAH01814,
KLLA0_C06721g,CAH01348,
KLLA0_C18359g,CAH01869,
KLLA0_C02893g,CAH01177,
KLLA0_C11011g,CAH01542,
KLLA0_C17160g,CAH01818,
KLLA0_C01628g,CAH01119,
KLLA0_C18700g,CAH01884,
KLLA0_C12287g,CAH01596,
KLLA0_C15521g,CAH01745,
KLLA0_C04994g,CAH01274,
KLLA0_C12573g,CAH01610,
KLLA0_C01826g,CAH01128,
KLLA0_C14432g,CAH01697,
KLLA0_C16357g,CAH01782,
KLLA0_C12111g,CAH01589,
KLLA0_C07579g,CAH01388,
KLLA0_C14388g,CAH01695,
KLLA0_C12463g,CAH01605,
KLLA0_C06974g,CAH01360,
KLLA0_C08349g,CAH01422,
KLLA0_C18403g,CAH01871,
KLLA0_C09262g,CAH01463,
KLLA0_C10208g,CAH01505,
KLLA0_C01804g,CAH01127,
KLLA0_C05720g,CAH01305,
KLLA0_C14762g,CAH01712,
KLLA0_C13321g,CAH01645,
KLLA0_C12001g,CAH01587,
KLLA0_C00462g,CAH01065,
KLLA0_C17556g,CAH01835,
KLLA0_C12947g,CAH01628,
KLLA0_C05698g,CAH01304,
KLLA0_C13453g,CAH01651,
KLLA0_C03476g,CAH01202,
KLLA0_C15983g,CAH01765,
KLLA0_C02255g,CAH01148,
KLLA0_C06160g,CAH01323,
KLLA0_C14674g,CAH01708,
KLLA0_C14905g,CAH01719,
KLLA0_C16291g,CAH01779,
KLLA0_C18975g,CAH01897,
KLLA0_C08976g,CAH01450,
KLLA0_C04774g,CAH01263,
KLLA0_C18953g,CAH01896,
KLLA0_C13145g,CAH01637,
KLLA0_C01045g,CAH01092,
KLLA0_C12859g,CAH01624,
KLLA0_C01298g,CAH01104,
KLLA0_C01606g,CAH01118,
KLLA0_C08261g,CAH01418,
KLLA0_C14630g,CAH01706,
KLLA0_C10406g,CAH01514,
KLLA0_C12925g,CAH01627,
KLLA0_C07062g,CAH01364,
KLLA0_C12133g,CAH01590,
